audio_id,concern_ids,primary_focus,protocol_id,practice_id,audit_status,finding_codes
7b8c45cdd16b,PERSISTENT_HOARSENESS,SAFETY,SAFETY,SAFETY_STOP,PASS,
7b8c45cdd16b,"PAIN_WHILE_SINGING,HIGH_NOTE_FLIPS",SAFETY,SAFETY,SAFETY_STOP,PASS,
7b8c45cdd16b,"PAIN_WHILE_SINGING,HIGH_NOTE_TOO_EFFORTFUL",SAFETY,SAFETY,SAFETY_STOP,PASS,
7b8c45cdd16b,"PAIN_WHILE_SINGING,LOUD_VOICE_DIFFICULT",SAFETY,SAFETY,SAFETY_STOP,PASS,
7b8c45cdd16b,"PAIN_AFTER_SINGING,VOCAL_FATIGUE",SAFETY,SAFETY,SAFETY_STOP,PASS,
7b8c45cdd16b,"SPEAKING_DISCOMFORT,THROAT_EFFORT",SAFETY,SAFETY,SAFETY_STOP,PASS,
8156c1254947,PAIN_WHILE_SINGING,SAFETY,SAFETY,SAFETY_STOP,PASS,
8156c1254947,PAIN_AFTER_SINGING,SAFETY,SAFETY,SAFETY_STOP,PASS,
8156c1254947,SPEAKING_DISCOMFORT,SAFETY,SAFETY,SAFETY_STOP,PASS,
8156c1254947,PERSISTENT_HOARSENESS,SAFETY,SAFETY,SAFETY_STOP,PASS,
8156c1254947,"PAIN_WHILE_SINGING,HIGH_NOTE_FLIPS",SAFETY,SAFETY,SAFETY_STOP,PASS,
8156c1254947,"PAIN_WHILE_SINGING,HIGH_NOTE_TOO_EFFORTFUL",SAFETY,SAFETY,SAFETY_STOP,PASS,
8156c1254947,"PAIN_WHILE_SINGING,LOUD_VOICE_DIFFICULT",SAFETY,SAFETY,SAFETY_STOP,PASS,
8156c1254947,"PAIN_AFTER_SINGING,VOCAL_FATIGUE",SAFETY,SAFETY,SAFETY_STOP,PASS,
8156c1254947,"SPEAKING_DISCOMFORT,THROAT_EFFORT",SAFETY,SAFETY,SAFETY_STOP,PASS,
882c5cd5a0c8,PAIN_WHILE_SINGING,SAFETY,SAFETY,SAFETY_STOP,PASS,
882c5cd5a0c8,PAIN_AFTER_SINGING,SAFETY,SAFETY,SAFETY_STOP,PASS,
882c5cd5a0c8,SPEAKING_DISCOMFORT,SAFETY,SAFETY,SAFETY_STOP,PASS,
882c5cd5a0c8,PERSISTENT_HOARSENESS,SAFETY,SAFETY,SAFETY_STOP,PASS,
882c5cd5a0c8,"PAIN_WHILE_SINGING,HIGH_NOTE_FLIPS",SAFETY,SAFETY,SAFETY_STOP,PASS,
882c5cd5a0c8,"PAIN_WHILE_SINGING,HIGH_NOTE_TOO_EFFORTFUL",SAFETY,SAFETY,SAFETY_STOP,PASS,
882c5cd5a0c8,"PAIN_WHILE_SINGING,LOUD_VOICE_DIFFICULT",SAFETY,SAFETY,SAFETY_STOP,PASS,
882c5cd5a0c8,"PAIN_AFTER_SINGING,VOCAL_FATIGUE",SAFETY,SAFETY,SAFETY_STOP,PASS,
882c5cd5a0c8,"SPEAKING_DISCOMFORT,THROAT_EFFORT",SAFETY,SAFETY,SAFETY_STOP,PASS,
8b5617784c9c,PAIN_WHILE_SINGING,SAFETY,SAFETY,SAFETY_STOP,PASS,
8b5617784c9c,PAIN_AFTER_SINGING,SAFETY,SAFETY,SAFETY_STOP,PASS,
8b5617784c9c,SPEAKING_DISCOMFORT,SAFETY,SAFETY,SAFETY_STOP,PASS,
8b5617784c9c,PERSISTENT_HOARSENESS,SAFETY,SAFETY,SAFETY_STOP,PASS,
8b5617784c9c,"PAIN_WHILE_SINGING,HIGH_NOTE_FLIPS",SAFETY,SAFETY,SAFETY_STOP,PASS,
8b5617784c9c,"PAIN_WHILE_SINGING,HIGH_NOTE_TOO_EFFORTFUL",SAFETY,SAFETY,SAFETY_STOP,PASS,
8b5617784c9c,"PAIN_WHILE_SINGING,LOUD_VOICE_DIFFICULT",SAFETY,SAFETY,SAFETY_STOP,PASS,
8b5617784c9c,"PAIN_AFTER_SINGING,VOCAL_FATIGUE",SAFETY,SAFETY,SAFETY_STOP,PASS,
8b5617784c9c,"SPEAKING_DISCOMFORT,THROAT_EFFORT",SAFETY,SAFETY,SAFETY_STOP,PASS,
90147c986aae,PAIN_WHILE_SINGING,SAFETY,SAFETY,SAFETY_STOP,PASS,
90147c986aae,PAIN_AFTER_SINGING,SAFETY,SAFETY,SAFETY_STOP,PASS,
90147c986aae,SPEAKING_DISCOMFORT,SAFETY,SAFETY,SAFETY_STOP,PASS,
90147c986aae,PERSISTENT_HOARSENESS,SAFETY,SAFETY,SAFETY_STOP,PASS,
90147c986aae,"PAIN_WHILE_SINGING,HIGH_NOTE_FLIPS",SAFETY,SAFETY,SAFETY_STOP,PASS,
90147c986aae,"PAIN_WHILE_SINGING,HIGH_NOTE_TOO_EFFORTFUL",SAFETY,SAFETY,SAFETY_STOP,PASS,
90147c986aae,"PAIN_WHILE_SINGING,LOUD_VOICE_DIFFICULT",SAFETY,SAFETY,SAFETY_STOP,PASS,
90147c986aae,"PAIN_AFTER_SINGING,VOCAL_FATIGUE",SAFETY,SAFETY,SAFETY_STOP,PASS,
90147c986aae,"SPEAKING_DISCOMFORT,THROAT_EFFORT",SAFETY,SAFETY,SAFETY_STOP,PASS,
90ac5e34aedd,PAIN_WHILE_SINGING,SAFETY,SAFETY,SAFETY_STOP,PASS,
90ac5e34aedd,PAIN_AFTER_SINGING,SAFETY,SAFETY,SAFETY_STOP,PASS,
90ac5e34aedd,SPEAKING_DISCOMFORT,SAFETY,SAFETY,SAFETY_STOP,PASS,
90ac5e34aedd,PERSISTENT_HOARSENESS,SAFETY,SAFETY,SAFETY_STOP,PASS,
90ac5e34aedd,"PAIN_WHILE_SINGING,HIGH_NOTE_FLIPS",SAFETY,SAFETY,SAFETY_STOP,PASS,
90ac5e34aedd,"PAIN_WHILE_SINGING,HIGH_NOTE_TOO_EFFORTFUL",SAFETY,SAFETY,SAFETY_STOP,PASS,
90ac5e34aedd,"PAIN_WHILE_SINGING,LOUD_VOICE_DIFFICULT",SAFETY,SAFETY,SAFETY_STOP,PASS,
90ac5e34aedd,"PAIN_AFTER_SINGING,VOCAL_FATIGUE",SAFETY,SAFETY,SAFETY_STOP,PASS,
90ac5e34aedd,"SPEAKING_DISCOMFORT,THROAT_EFFORT",SAFETY,SAFETY,SAFETY_STOP,PASS,
95b54db5ba3d,PAIN_WHILE_SINGING,SAFETY,SAFETY,SAFETY_STOP,PASS,
95b54db5ba3d,PAIN_AFTER_SINGING,SAFETY,SAFETY,SAFETY_STOP,PASS,
95b54db5ba3d,SPEAKING_DISCOMFORT,SAFETY,SAFETY,SAFETY_STOP,PASS,
95b54db5ba3d,PERSISTENT_HOARSENESS,SAFETY,SAFETY,SAFETY_STOP,PASS,
95b54db5ba3d,"PAIN_WHILE_SINGING,HIGH_NOTE_FLIPS",SAFETY,SAFETY,SAFETY_STOP,PASS,
95b54db5ba3d,"PAIN_WHILE_SINGING,HIGH_NOTE_TOO_EFFORTFUL",SAFETY,SAFETY,SAFETY_STOP,PASS,
95b54db5ba3d,"PAIN_WHILE_SINGING,LOUD_VOICE_DIFFICULT",SAFETY,SAFETY,SAFETY_STOP,PASS,
95b54db5ba3d,"PAIN_AFTER_SINGING,VOCAL_FATIGUE",SAFETY,SAFETY,SAFETY_STOP,PASS,
95b54db5ba3d,"SPEAKING_DISCOMFORT,THROAT_EFFORT",SAFETY,SAFETY,SAFETY_STOP,PASS,
983379d1fe46,PAIN_WHILE_SINGING,SAFETY,SAFETY,SAFETY_STOP,PASS,
983379d1fe46,PAIN_AFTER_SINGING,SAFETY,SAFETY,SAFETY_STOP,PASS,
983379d1fe46,SPEAKING_DISCOMFORT,SAFETY,SAFETY,SAFETY_STOP,PASS,
983379d1fe46,PERSISTENT_HOARSENESS,SAFETY,SAFETY,SAFETY_STOP,PASS,
983379d1fe46,"PAIN_WHILE_SINGING,HIGH_NOTE_FLIPS",SAFETY,SAFETY,SAFETY_STOP,PASS,
983379d1fe46,"PAIN_WHILE_SINGING,HIGH_NOTE_TOO_EFFORTFUL",SAFETY,SAFETY,SAFETY_STOP,PASS,
983379d1fe46,"PAIN_WHILE_SINGING,LOUD_VOICE_DIFFICULT",SAFETY,SAFETY,SAFETY_STOP,PASS,
983379d1fe46,"PAIN_AFTER_SINGING,VOCAL_FATIGUE",SAFETY,SAFETY,SAFETY_STOP,PASS,
983379d1fe46,"SPEAKING_DISCOMFORT,THROAT_EFFORT",SAFETY,SAFETY,SAFETY_STOP,PASS,
99023e55f0f5,PAIN_WHILE_SINGING,SAFETY,SAFETY,SAFETY_STOP,PASS,
99023e55f0f5,PAIN_AFTER_SINGING,SAFETY,SAFETY,SAFETY_STOP,PASS,
99023e55f0f5,SPEAKING_DISCOMFORT,SAFETY,SAFETY,SAFETY_STOP,PASS,
99023e55f0f5,PERSISTENT_HOARSENESS,SAFETY,SAFETY,SAFETY_STOP,PASS,
99023e55f0f5,"PAIN_WHILE_SINGING,HIGH_NOTE_FLIPS",SAFETY,SAFETY,SAFETY_STOP,PASS,
99023e55f0f5,"PAIN_WHILE_SINGING,HIGH_NOTE_TOO_EFFORTFUL",SAFETY,SAFETY,SAFETY_STOP,PASS,
99023e55f0f5,"PAIN_WHILE_SINGING,LOUD_VOICE_DIFFICULT",SAFETY,SAFETY,SAFETY_STOP,PASS,
99023e55f0f5,"PAIN_AFTER_SINGING,VOCAL_FATIGUE",SAFETY,SAFETY,SAFETY_STOP,PASS,
99023e55f0f5,"SPEAKING_DISCOMFORT,THROAT_EFFORT",SAFETY,SAFETY,SAFETY_STOP,PASS,
9e6b39daf637,PAIN_WHILE_SINGING,SAFETY,SAFETY,SAFETY_STOP,PASS,
9e6b39daf637,PAIN_AFTER_SINGING,SAFETY,SAFETY,SAFETY_STOP,PASS,
9e6b39daf637,SPEAKING_DISCOMFORT,SAFETY,SAFETY,SAFETY_STOP,PASS,
9e6b39daf637,PERSISTENT_HOARSENESS,SAFETY,SAFETY,SAFETY_STOP,PASS,
9e6b39daf637,"PAIN_WHILE_SINGING,HIGH_NOTE_FLIPS",SAFETY,SAFETY,SAFETY_STOP,PASS,
9e6b39daf637,"PAIN_WHILE_SINGING,HIGH_NOTE_TOO_EFFORTFUL",SAFETY,SAFETY,SAFETY_STOP,PASS,
9e6b39daf637,"PAIN_WHILE_SINGING,LOUD_VOICE_DIFFICULT",SAFETY,SAFETY,SAFETY_STOP,PASS,
9e6b39daf637,"PAIN_AFTER_SINGING,VOCAL_FATIGUE",SAFETY,SAFETY,SAFETY_STOP,PASS,
9e6b39daf637,"SPEAKING_DISCOMFORT,THROAT_EFFORT",SAFETY,SAFETY,SAFETY_STOP,PASS,
a29f829eedd0,PAIN_WHILE_SINGING,SAFETY,SAFETY,SAFETY_STOP,PASS,
a29f829eedd0,PAIN_AFTER_SINGING,SAFETY,SAFETY,SAFETY_STOP,PASS,
a29f829eedd0,SPEAKING_DISCOMFORT,SAFETY,SAFETY,SAFETY_STOP,PASS,
a29f829eedd0,PERSISTENT_HOARSENESS,SAFETY,SAFETY,SAFETY_STOP,PASS,
a29f829eedd0,"PAIN_WHILE_SINGING,HIGH_NOTE_FLIPS",SAFETY,SAFETY,SAFETY_STOP,PASS,
a29f829eedd0,"PAIN_WHILE_SINGING,HIGH_NOTE_TOO_EFFORTFUL",SAFETY,SAFETY,SAFETY_STOP,PASS,
a29f829eedd0,"PAIN_WHILE_SINGING,LOUD_VOICE_DIFFICULT",SAFETY,SAFETY,SAFETY_STOP,PASS,
a29f829eedd0,"PAIN_AFTER_SINGING,VOCAL_FATIGUE",SAFETY,SAFETY,SAFETY_STOP,PASS,
a29f829eedd0,"SPEAKING_DISCOMFORT,THROAT_EFFORT",SAFETY,SAFETY,SAFETY_STOP,PASS,
a69d81db3e48,PAIN_WHILE_SINGING,SAFETY,SAFETY,SAFETY_STOP,PASS,
a69d81db3e48,PAIN_AFTER_SINGING,SAFETY,SAFETY,SAFETY_STOP,PASS,
a69d81db3e48,SPEAKING_DISCOMFORT,SAFETY,SAFETY,SAFETY_STOP,PASS,
a69d81db3e48,PERSISTENT_HOARSENESS,SAFETY,SAFETY,SAFETY_STOP,PASS,
a69d81db3e48,"PAIN_WHILE_SINGING,HIGH_NOTE_FLIPS",SAFETY,SAFETY,SAFETY_STOP,PASS,
a69d81db3e48,"PAIN_WHILE_SINGING,HIGH_NOTE_TOO_EFFORTFUL",SAFETY,SAFETY,SAFETY_STOP,PASS,
a69d81db3e48,"PAIN_WHILE_SINGING,LOUD_VOICE_DIFFICULT",SAFETY,SAFETY,SAFETY_STOP,PASS,
a69d81db3e48,"PAIN_AFTER_SINGING,VOCAL_FATIGUE",SAFETY,SAFETY,SAFETY_STOP,PASS,
a69d81db3e48,"SPEAKING_DISCOMFORT,THROAT_EFFORT",SAFETY,SAFETY,SAFETY_STOP,PASS,
a77ba822cbfe,PAIN_WHILE_SINGING,SAFETY,SAFETY,SAFETY_STOP,PASS,
a77ba822cbfe,PAIN_AFTER_SINGING,SAFETY,SAFETY,SAFETY_STOP,PASS,
a77ba822cbfe,SPEAKING_DISCOMFORT,SAFETY,SAFETY,SAFETY_STOP,PASS,
a77ba822cbfe,PERSISTENT_HOARSENESS,SAFETY,SAFETY,SAFETY_STOP,PASS,
a77ba822cbfe,"PAIN_WHILE_SINGING,HIGH_NOTE_FLIPS",SAFETY,SAFETY,SAFETY_STOP,PASS,
a77ba822cbfe,"PAIN_WHILE_SINGING,HIGH_NOTE_TOO_EFFORTFUL",SAFETY,SAFETY,SAFETY_STOP,PASS,
a77ba822cbfe,"PAIN_WHILE_SINGING,LOUD_VOICE_DIFFICULT",SAFETY,SAFETY,SAFETY_STOP,PASS,
a77ba822cbfe,"PAIN_AFTER_SINGING,VOCAL_FATIGUE",SAFETY,SAFETY,SAFETY_STOP,PASS,
a77ba822cbfe,"SPEAKING_DISCOMFORT,THROAT_EFFORT",SAFETY,SAFETY,SAFETY_STOP,PASS,
a7c957603751,PAIN_WHILE_SINGING,SAFETY,SAFETY,SAFETY_STOP,PASS,
a7c957603751,PAIN_AFTER_SINGING,SAFETY,SAFETY,SAFETY_STOP,PASS,
a7c957603751,SPEAKING_DISCOMFORT,SAFETY,SAFETY,SAFETY_STOP,PASS,
a7c957603751,PERSISTENT_HOARSENESS,SAFETY,SAFETY,SAFETY_STOP,PASS,
a7c957603751,"PAIN_WHILE_SINGING,HIGH_NOTE_FLIPS",SAFETY,SAFETY,SAFETY_STOP,PASS,
a7c957603751,"PAIN_WHILE_SINGING,HIGH_NOTE_TOO_EFFORTFUL",SAFETY,SAFETY,SAFETY_STOP,PASS,
a7c957603751,"PAIN_WHILE_SINGING,LOUD_VOICE_DIFFICULT",SAFETY,SAFETY,SAFETY_STOP,PASS,
a7c957603751,"PAIN_AFTER_SINGING,VOCAL_FATIGUE",SAFETY,SAFETY,SAFETY_STOP,PASS,
a7c957603751,"SPEAKING_DISCOMFORT,THROAT_EFFORT",SAFETY,SAFETY,SAFETY_STOP,PASS,
a888cb14dd6a,PAIN_WHILE_SINGING,SAFETY,SAFETY,SAFETY_STOP,PASS,
a888cb14dd6a,PAIN_AFTER_SINGING,SAFETY,SAFETY,SAFETY_STOP,PASS,
a888cb14dd6a,SPEAKING_DISCOMFORT,SAFETY,SAFETY,SAFETY_STOP,PASS,
a888cb14dd6a,PERSISTENT_HOARSENESS,SAFETY,SAFETY,SAFETY_STOP,PASS,
a888cb14dd6a,"PAIN_WHILE_SINGING,HIGH_NOTE_FLIPS",SAFETY,SAFETY,SAFETY_STOP,PASS,
a888cb14dd6a,"PAIN_WHILE_SINGING,HIGH_NOTE_TOO_EFFORTFUL",SAFETY,SAFETY,SAFETY_STOP,PASS,
a888cb14dd6a,"PAIN_WHILE_SINGING,LOUD_VOICE_DIFFICULT",SAFETY,SAFETY,SAFETY_STOP,PASS,
a888cb14dd6a,"PAIN_AFTER_SINGING,VOCAL_FATIGUE",SAFETY,SAFETY,SAFETY_STOP,PASS,
a888cb14dd6a,"SPEAKING_DISCOMFORT,THROAT_EFFORT",SAFETY,SAFETY,SAFETY_STOP,PASS,
aba38287641d,PAIN_WHILE_SINGING,SAFETY,SAFETY,SAFETY_STOP,PASS,
aba38287641d,PAIN_AFTER_SINGING,SAFETY,SAFETY,SAFETY_STOP,PASS,
aba38287641d,SPEAKING_DISCOMFORT,SAFETY,SAFETY,SAFETY_STOP,PASS,
aba38287641d,PERSISTENT_HOARSENESS,SAFETY,SAFETY,SAFETY_STOP,PASS,
aba38287641d,"PAIN_WHILE_SINGING,HIGH_NOTE_FLIPS",SAFETY,SAFETY,SAFETY_STOP,PASS,
aba38287641d,"PAIN_WHILE_SINGING,HIGH_NOTE_TOO_EFFORTFUL",SAFETY,SAFETY,SAFETY_STOP,PASS,
aba38287641d,"PAIN_WHILE_SINGING,LOUD_VOICE_DIFFICULT",SAFETY,SAFETY,SAFETY_STOP,PASS,
aba38287641d,"PAIN_AFTER_SINGING,VOCAL_FATIGUE",SAFETY,SAFETY,SAFETY_STOP,PASS,
aba38287641d,"SPEAKING_DISCOMFORT,THROAT_EFFORT",SAFETY,SAFETY,SAFETY_STOP,PASS,
aef8b974cfb0,PAIN_WHILE_SINGING,SAFETY,SAFETY,SAFETY_STOP,PASS,
aef8b974cfb0,PAIN_AFTER_SINGING,SAFETY,SAFETY,SAFETY_STOP,PASS,
aef8b974cfb0,SPEAKING_DISCOMFORT,SAFETY,SAFETY,SAFETY_STOP,PASS,
aef8b974cfb0,PERSISTENT_HOARSENESS,SAFETY,SAFETY,SAFETY_STOP,PASS,
aef8b974cfb0,"PAIN_WHILE_SINGING,HIGH_NOTE_FLIPS",SAFETY,SAFETY,SAFETY_STOP,PASS,
aef8b974cfb0,"PAIN_WHILE_SINGING,HIGH_NOTE_TOO_EFFORTFUL",SAFETY,SAFETY,SAFETY_STOP,PASS,
aef8b974cfb0,"PAIN_WHILE_SINGING,LOUD_VOICE_DIFFICULT",SAFETY,SAFETY,SAFETY_STOP,PASS,
aef8b974cfb0,"PAIN_AFTER_SINGING,VOCAL_FATIGUE",SAFETY,SAFETY,SAFETY_STOP,PASS,
aef8b974cfb0,"SPEAKING_DISCOMFORT,THROAT_EFFORT",SAFETY,SAFETY,SAFETY_STOP,PASS,
b4b7ce279c98,PAIN_WHILE_SINGING,SAFETY,SAFETY,SAFETY_STOP,PASS,
b4b7ce279c98,PAIN_AFTER_SINGING,SAFETY,SAFETY,SAFETY_STOP,PASS,
b4b7ce279c98,SPEAKING_DISCOMFORT,SAFETY,SAFETY,SAFETY_STOP,PASS,
b4b7ce279c98,PERSISTENT_HOARSENESS,SAFETY,SAFETY,SAFETY_STOP,PASS,
b4b7ce279c98,"PAIN_WHILE_SINGING,HIGH_NOTE_FLIPS",SAFETY,SAFETY,SAFETY_STOP,PASS,
b4b7ce279c98,"PAIN_WHILE_SINGING,HIGH_NOTE_TOO_EFFORTFUL",SAFETY,SAFETY,SAFETY_STOP,PASS,
b4b7ce279c98,"PAIN_WHILE_SINGING,LOUD_VOICE_DIFFICULT",SAFETY,SAFETY,SAFETY_STOP,PASS,
b4b7ce279c98,"PAIN_AFTER_SINGING,VOCAL_FATIGUE",SAFETY,SAFETY,SAFETY_STOP,PASS,
b4b7ce279c98,"SPEAKING_DISCOMFORT,THROAT_EFFORT",SAFETY,SAFETY,SAFETY_STOP,PASS,
b960707ab2f6,PAIN_WHILE_SINGING,SAFETY,SAFETY,SAFETY_STOP,PASS,
b960707ab2f6,PAIN_AFTER_SINGING,SAFETY,SAFETY,SAFETY_STOP,PASS,
b960707ab2f6,SPEAKING_DISCOMFORT,SAFETY,SAFETY,SAFETY_STOP,PASS,
b960707ab2f6,PERSISTENT_HOARSENESS,SAFETY,SAFETY,SAFETY_STOP,PASS,
b960707ab2f6,"PAIN_WHILE_SINGING,HIGH_NOTE_FLIPS",SAFETY,SAFETY,SAFETY_STOP,PASS,
b960707ab2f6,"PAIN_WHILE_SINGING,HIGH_NOTE_TOO_EFFORTFUL",SAFETY,SAFETY,SAFETY_STOP,PASS,
b960707ab2f6,"PAIN_WHILE_SINGING,LOUD_VOICE_DIFFICULT",SAFETY,SAFETY,SAFETY_STOP,PASS,
b960707ab2f6,"PAIN_AFTER_SINGING,VOCAL_FATIGUE",SAFETY,SAFETY,SAFETY_STOP,PASS,
b960707ab2f6,"SPEAKING_DISCOMFORT,THROAT_EFFORT",SAFETY,SAFETY,SAFETY_STOP,PASS,
b9ff5bf02262,PAIN_WHILE_SINGING,SAFETY,SAFETY,SAFETY_STOP,PASS,
b9ff5bf02262,PAIN_AFTER_SINGING,SAFETY,SAFETY,SAFETY_STOP,PASS,
b9ff5bf02262,SPEAKING_DISCOMFORT,SAFETY,SAFETY,SAFETY_STOP,PASS,
b9ff5bf02262,PERSISTENT_HOARSENESS,SAFETY,SAFETY,SAFETY_STOP,PASS,
b9ff5bf02262,"PAIN_WHILE_SINGING,HIGH_NOTE_FLIPS",SAFETY,SAFETY,SAFETY_STOP,PASS,
b9ff5bf02262,"PAIN_WHILE_SINGING,HIGH_NOTE_TOO_EFFORTFUL",SAFETY,SAFETY,SAFETY_STOP,PASS,
b9ff5bf02262,"PAIN_WHILE_SINGING,LOUD_VOICE_DIFFICULT",SAFETY,SAFETY,SAFETY_STOP,PASS,
b9ff5bf02262,"PAIN_AFTER_SINGING,VOCAL_FATIGUE",SAFETY,SAFETY,SAFETY_STOP,PASS,
b9ff5bf02262,"SPEAKING_DISCOMFORT,THROAT_EFFORT",SAFETY,SAFETY,SAFETY_STOP,PASS,
bdb75679732a,PAIN_WHILE_SINGING,SAFETY,SAFETY,SAFETY_STOP,PASS,
bdb75679732a,PAIN_AFTER_SINGING,SAFETY,SAFETY,SAFETY_STOP,PASS,
bdb75679732a,SPEAKING_DISCOMFORT,SAFETY,SAFETY,SAFETY_STOP,PASS,
bdb75679732a,PERSISTENT_HOARSENESS,SAFETY,SAFETY,SAFETY_STOP,PASS,
bdb75679732a,"PAIN_WHILE_SINGING,HIGH_NOTE_FLIPS",SAFETY,SAFETY,SAFETY_STOP,PASS,
bdb75679732a,"PAIN_WHILE_SINGING,HIGH_NOTE_TOO_EFFORTFUL",SAFETY,SAFETY,SAFETY_STOP,PASS,
bdb75679732a,"PAIN_WHILE_SINGING,LOUD_VOICE_DIFFICULT",SAFETY,SAFETY,SAFETY_STOP,PASS,
bdb75679732a,"PAIN_AFTER_SINGING,VOCAL_FATIGUE",SAFETY,SAFETY,SAFETY_STOP,PASS,
bdb75679732a,"SPEAKING_DISCOMFORT,THROAT_EFFORT",SAFETY,SAFETY,SAFETY_STOP,PASS,
c01fc220195f,PAIN_WHILE_SINGING,SAFETY,SAFETY,SAFETY_STOP,PASS,
c01fc220195f,PAIN_AFTER_SINGING,SAFETY,SAFETY,SAFETY_STOP,PASS,
c01fc220195f,SPEAKING_DISCOMFORT,SAFETY,SAFETY,SAFETY_STOP,PASS,
c01fc220195f,PERSISTENT_HOARSENESS,SAFETY,SAFETY,SAFETY_STOP,PASS,
c01fc220195f,"PAIN_WHILE_SINGING,HIGH_NOTE_FLIPS",SAFETY,SAFETY,SAFETY_STOP,PASS,
c01fc220195f,"PAIN_WHILE_SINGING,HIGH_NOTE_TOO_EFFORTFUL",SAFETY,SAFETY,SAFETY_STOP,PASS,
c01fc220195f,"PAIN_WHILE_SINGING,LOUD_VOICE_DIFFICULT",SAFETY,SAFETY,SAFETY_STOP,PASS,
c01fc220195f,"PAIN_AFTER_SINGING,VOCAL_FATIGUE",SAFETY,SAFETY,SAFETY_STOP,PASS,
c01fc220195f,"SPEAKING_DISCOMFORT,THROAT_EFFORT",SAFETY,SAFETY,SAFETY_STOP,PASS,
c1815547c828,PAIN_WHILE_SINGING,SAFETY,SAFETY,SAFETY_STOP,PASS,
c1815547c828,PAIN_AFTER_SINGING,SAFETY,SAFETY,SAFETY_STOP,PASS,
c1815547c828,SPEAKING_DISCOMFORT,SAFETY,SAFETY,SAFETY_STOP,PASS,
c1815547c828,PERSISTENT_HOARSENESS,SAFETY,SAFETY,SAFETY_STOP,PASS,
c1815547c828,"PAIN_WHILE_SINGING,HIGH_NOTE_FLIPS",SAFETY,SAFETY,SAFETY_STOP,PASS,
c1815547c828,"PAIN_WHILE_SINGING,HIGH_NOTE_TOO_EFFORTFUL",SAFETY,SAFETY,SAFETY_STOP,PASS,
c1815547c828,"PAIN_WHILE_SINGING,LOUD_VOICE_DIFFICULT",SAFETY,SAFETY,SAFETY_STOP,PASS,
c1815547c828,"PAIN_AFTER_SINGING,VOCAL_FATIGUE",SAFETY,SAFETY,SAFETY_STOP,PASS,
c1815547c828,"SPEAKING_DISCOMFORT,THROAT_EFFORT",SAFETY,SAFETY,SAFETY_STOP,PASS,
c1f4910eafe2,PAIN_WHILE_SINGING,SAFETY,SAFETY,SAFETY_STOP,PASS,
c1f4910eafe2,PAIN_AFTER_SINGING,SAFETY,SAFETY,SAFETY_STOP,PASS,
c1f4910eafe2,SPEAKING_DISCOMFORT,SAFETY,SAFETY,SAFETY_STOP,PASS,
c1f4910eafe2,PERSISTENT_HOARSENESS,SAFETY,SAFETY,SAFETY_STOP,PASS,
c1f4910eafe2,"PAIN_WHILE_SINGING,HIGH_NOTE_FLIPS",SAFETY,SAFETY,SAFETY_STOP,PASS,
c1f4910eafe2,"PAIN_WHILE_SINGING,HIGH_NOTE_TOO_EFFORTFUL",SAFETY,SAFETY,SAFETY_STOP,PASS,
c1f4910eafe2,"PAIN_WHILE_SINGING,LOUD_VOICE_DIFFICULT",SAFETY,SAFETY,SAFETY_STOP,PASS,
c1f4910eafe2,"PAIN_AFTER_SINGING,VOCAL_FATIGUE",SAFETY,SAFETY,SAFETY_STOP,PASS,
c1f4910eafe2,"SPEAKING_DISCOMFORT,THROAT_EFFORT",SAFETY,SAFETY,SAFETY_STOP,PASS,
c3fca76b89b8,PAIN_WHILE_SINGING,SAFETY,SAFETY,SAFETY_STOP,PASS,
c3fca76b89b8,PAIN_AFTER_SINGING,SAFETY,SAFETY,SAFETY_STOP,PASS,
c3fca76b89b8,SPEAKING_DISCOMFORT,SAFETY,SAFETY,SAFETY_STOP,PASS,
c3fca76b89b8,PERSISTENT_HOARSENESS,SAFETY,SAFETY,SAFETY_STOP,PASS,
c3fca76b89b8,"PAIN_WHILE_SINGING,HIGH_NOTE_FLIPS",SAFETY,SAFETY,SAFETY_STOP,PASS,
c3fca76b89b8,"PAIN_WHILE_SINGING,HIGH_NOTE_TOO_EFFORTFUL",SAFETY,SAFETY,SAFETY_STOP,PASS,
c3fca76b89b8,"PAIN_WHILE_SINGING,LOUD_VOICE_DIFFICULT",SAFETY,SAFETY,SAFETY_STOP,PASS,
c3fca76b89b8,"PAIN_AFTER_SINGING,VOCAL_FATIGUE",SAFETY,SAFETY,SAFETY_STOP,PASS,
c3fca76b89b8,"SPEAKING_DISCOMFORT,THROAT_EFFORT",SAFETY,SAFETY,SAFETY_STOP,PASS,
c5b20be3c802,PAIN_WHILE_SINGING,SAFETY,SAFETY,SAFETY_STOP,PASS,
c5b20be3c802,PAIN_AFTER_SINGING,SAFETY,SAFETY,SAFETY_STOP,PASS,
c5b20be3c802,SPEAKING_DISCOMFORT,SAFETY,SAFETY,SAFETY_STOP,PASS,
c5b20be3c802,PERSISTENT_HOARSENESS,SAFETY,SAFETY,SAFETY_STOP,PASS,
c5b20be3c802,"PAIN_WHILE_SINGING,HIGH_NOTE_FLIPS",SAFETY,SAFETY,SAFETY_STOP,PASS,
c5b20be3c802,"PAIN_WHILE_SINGING,HIGH_NOTE_TOO_EFFORTFUL",SAFETY,SAFETY,SAFETY_STOP,PASS,
c5b20be3c802,"PAIN_WHILE_SINGING,LOUD_VOICE_DIFFICULT",SAFETY,SAFETY,SAFETY_STOP,PASS,
